tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF
FALSE,2,458,0,156,302,0,0.6555802669,0.3444197331,NA,0.2034100033,0.1022509855,NA,0.0013884699,7.139924e-4,NA,NA,243,2:2,-730.8308347231,-1412.6467159733,-1445.6616694463,61.3286640604,-1351.318051913,61.3286640604,-1351.3180519266,8,NA
TRUE,2,1047,41,875,131,0.0495194748,0.1170838522,0.833396673,0.1730415158,0.4774337148,0.2131696808,Inf,0.0027558372,0.0024896057,0.053763399,1.4507398376,244,2:0,-1100.4491933111,-2117.4541760917,-2176.8983866221,66.3553854911,-2051.0987906006,10.1316411943,-2107.3225348795,12,NA
TRUE,2,5015,91,2129,2795,0.0286769695,0.4213588736,0.5499641569,0.2077845256,0.380647132,0.1847612228,Inf,0.0021167173,0.001733253,0.050504999,1.3211161686,244,2:1,-5116.3207604237,-10130.3992564427,-10208.6415208475,502.5523060016,-9627.8469504411,195.0513222918,-9935.3479340603,12,NA
TRUE,2,5213,741,12,4460,0.1588729448,0.0017026992,0.8394243559,11.1110024943,0.4292270032,0.3118841243,Inf,9.9764753735517e-7,0.0017623159,0.050359699,1.0045530536,244,2:2,-6710.7363572982,-13318.7657851791,-13397.4727145964,517.3343155276,-12801.4314696515,9.4361067262,-13309.3296784145,12,NA
TRUE,2,4306,195,3274,837,0.0628261479,0.7502781001,0.186895752,0.1201885635,0.3852387187,0.1602750428,Inf,0.0036421003,0.0034123099,0.050420199,1.7226799615,245,2:0,-3896.1788732719,-7691.9445704088,-7768.3577465438,724.9000199522,-6967.0445504566,256.0302077469,-7435.9143625095,12,NA
TRUE,2,576,20,144,412,0.0546861522,0.2458519433,0.6994619044,0.1280240734,0.3230994687,0.1642447756,Inf,0.0019926902,0.0020366451,0.051612899,1.6754627112,245,2:1,-671.813719202,-1267.3541464757,-1319.6274384041,122.2293475702,-1145.1247989056,56.1882007622,-1211.1659457187,12,NA
TRUE,2,578,253,204,121,0.4747973493,0.3378805893,0.1873220615,0.2196675415,0.6162670256,0.3190083297,Inf,0.0056788452,0.0023210911,0.050420199,1.2979083644,246,2:0,-316.163315434,-556.011744444,-608.3266308681,104.2054763775,-451.8062680665,9.3628782629,-546.6488661761,12,NA
TRUE,2,29,18,5,6,0.6478507843,0.1645389401,0.1876102757,0.1265355073,0.4033930236,0.2984260709,Inf,3.558618e-4,3.645307e-4,0.054347799,1.75286777,246,2:1,-38.4759865732,-36.5444231866,-52.9519731464,2.6191809711,-33.9252422155,0.0149184515,-36.5295047351,12,NA
TRUE,2,8652,1122,1976,5554,0.1635891682,0.6159669437,0.2204438881,0.5122027426,0.5269457308,0.2454920499,Inf,0.0032027032,0.0023916155,0.050359699,1.1090407222,247,2:1,-6570.8643910689,-13032.9422326929,-13117.7287821378,1608.8827609084,-11424.0594717845,125.2404889563,-12907.7017437149,12,NA
TRUE,2,69,14,5,50,0.2336144396,0.0674634455,0.6989221149,0.4121918844,0.6347909813,0.2960502791,Inf,0.0015982973,0.0021907391,0.058333299,1.1648491838,248,2:0,-64.0960230307,-77.3827680063,-104.1920460615,12.3558864401,-65.0268815662,9.4423568539233e-5,-77.3826735827,12,NA
TRUE,2,924,170,296,458,0.2174770793,0.4700912459,0.3124316749,0.1449593049,0.4536143444,0.2170467325,Inf,0.0022435778,0.0016540977,0.050359699,1.5323457587,248,2:1,-793.5132517351,-1505.0819586106,-1563.0265034703,166.409134399,-1338.6728242115,10.5435299157,-1494.5384286904,12,NA
FALSE,2,40,0,37,3,0,0.0749480625,0.9250519375,NA,0.3544290648,0.0886037498,NA,0.0040009313,8.06402e-4,NA,NA,248,2:2,-46.042372617,-62.5737096011,-76.084745234,0.022906369,-62.5508032321,0.022906369,-62.550803232,8,NA
TRUE,2,1002,82,639,281,0.101767703,0.6322633747,0.2659689223,0.1486906074,0.4217898827,0.199832462,Inf,0.0025009821,0.0023342428,0.051948099,1.536972835,249,2:0,-875.5115558378,-1668.1060722959,-1727.0231116756,146.1844610615,-1521.9216112344,29.2012170824,-1638.9048551832,12,NA
TRUE,2,11307,334,4249,6724,0.0439061279,0.3725118566,0.5835820155,0.1176887085,0.3381239931,0.1651674021,Inf,0.002225488,0.0015070884,0.050279299,1.7458795344,249,2:1,-12350.3808343156,-24588.763541248,-24676.7616686312,1613.6746266427,-22975.0889146054,671.4737334762,-23917.2898076209,12,NA
TRUE,2,1407,92,1022,293,0.1075468546,0.7075562142,0.1848969312,Inf,0.2855350504,0.1414939954,Inf,0.0016297438,7.493758e-4,0.050561799,0.8362689509,249,2:2,-1603.4264987622,-3119.862416839,-3182.8529975244,277.1457880457,-2842.7166287933,50.9044746276,-3068.9579421538,12,NA
FALSE,2,897,0,188,709,0,0.7951128728,0.2048871272,NA,0.2810086819,0.1310841342,NA,0.0020120988,0.0017458501,NA,NA,250,2:0,-1210.3792389537,-2366.366031011,-2404.7584779074,84.917756698,-2281.448274313,84.917756698,-2281.4482743317,8,NA
FALSE,2,395,0,134,261,0,0.6628806551,0.3371193449,NA,0.2834512013,0.1164691815,NA,0.0024846716,0.0011935339,NA,NA,250,2:1,-497.2084208568,-946.5857555945,-978.4168417137,24.7644799611,-921.8212756333,24.7644799611,-921.8212756324,8,NA
TRUE,2,4196,90,599,3507,0.0382058313,0.1418214781,0.8199726906,0.1355163012,0.3365514333,0.169383167,Inf,0.0020302143,0.0017391729,0.051282099,1.6088037599,251,2:0,-5586.5020889871,-11072.9015343399,-11149.0041779741,596.6940437977,-10476.2074905422,220.3764689222,-10852.5250654125,12,NA
FALSE,2,754,0,131,623,0,0.8264961829,0.1735038171,NA,0.2986556918,0.1446491369,NA,0.0014099031,0.0011341561,NA,NA,251,2:1,-1156.3315236596,-2259.6599083751,-2296.6630473191,26.7203290183,-2232.9395793567,26.7203290183,-2232.9395793349,8,NA
TRUE,2,13941,2625,4576,6740,0.2251083259,0.3165231275,0.4583685466,3.8531672127,0.5338403344,0.2582010623,Inf,0.0023845323,0.003194243,0.050083499,1.0131691813,252,2:1,-7998.6442696773,-15882.7774663416,-15973.2885393546,3249.9668780304,-12632.8105883112,213.4670526571,-15669.3104135253,12,NA
TRUE,2,329,32,59,238,0.1036824704,0.1759356471,0.7203818825,0.0857308128,0.4709961241,0.2370849196,0.0062486642,0.0019306677,0.0017487082,0.051094899,2.4751999699,253,2:1,-362.8403636746,-656.1280343401,-701.6807273493,17.9726042627,-638.1554300774,3.1216614247,-653.006372917,12,NA
TRUE,2,283,38,14,231,0.1459020868,0.0503813329,0.8037165803,0.1721909959,0.3868216693,0.3096204285,Inf,3.241896e-4,0.001514656,0.051724099,1.4293635874,253,2:2,-392.0231825136,-716.3010022555,-760.0463650273,44.1246465427,-672.1763557129,26.1013872493,-690.1178677925,12,NA
TRUE,2,2622,151,446,2025,0.0760857392,0.1670264981,0.7568877627,0.2189730056,0.5076342676,0.2450181647,Inf,0.0026204716,0.0027676166,0.051851899,1.310265412,254,2:0,-2462.5571591469,-4830.6540063219,-4901.1143182937,315.82592818,-4514.8280781419,42.0796105875,-4788.5743957428,12,NA
TRUE,2,120,31,2,87,0.3029779894,0.0166526122,0.6803693984,0.1465789166,0.411765,0.2318079041,Inf,3.08148791101958e-33,0.0039519506,0.051724099,1.5452975432,254,2:1,-195.2032042309,-332.9565075484,-366.4064084618,31.8921025942,-301.0644049542,7.77610294528265e-14,-332.9460470001,12,NA
TRUE,2,100,36,32,32,0.3421571228,0.3034026671,0.3544402101,0.2711144757,0.5831484282,0.2526689101,Inf,0.0017743212,0.0146195268,0.050420199,1.2284617424,255,2:0,-59.270044163,-63.2780460942,-94.540088326,42.0564988017,-21.2215472925,5.8968697975,-57.3811762992,12,NA
TRUE,2,1656,617,374,665,0.4126876246,0.3677087392,0.2196036363,0.1118948522,0.4745603756,0.2242828807,Inf,0.0021097865,0.0013079376,0.050279299,1.816016353,255,2:1,-1672.1606477449,-3255.3753714705,-3320.3212954898,280.7576797522,-2974.6176917183,4.3075069449,-3251.0678645232,12,NA
TRUE,2,555,62,361,132,0.1272312827,0.226084638,0.6466840793,0.2030125855,0.6360235193,0.2989548742,Inf,0.003575788,0.0033660913,0.060975599,1.4292938094,256,2:0,-352.3946518118,-628.9616862586,-680.7893036235,54.8559944741,-574.1056917845,4.5583986523,-624.4032876021,12,NA
TRUE,2,5623,508,1971,3144,0.1127272458,0.3457154611,0.5415572931,0.1984782684,0.4702950563,0.2320565164,Inf,0.0027256854,0.0018913357,0.050314499,1.339587061,256,2:1,-4621.8560059224,-9140.0965645452,-9219.7120118447,746.5089245994,-8393.5876399459,112.7402254912,-9027.3563390218,12,NA
TRUE,2,3972,359,2634,979,0.1138270705,0.6564253437,0.2297475858,0.1545459648,0.3749352155,0.1862436868,Inf,0.0022872313,0.0011259483,0.050314499,1.4827189048,256,2:2,-3914.4659513407,-7729.4876023794,-7804.9319026814,525.7856210867,-7203.7019812927,97.824023513,-7631.6635787767,12,NA
TRUE,2,581,40,103,438,0.0792144615,0.1745553123,0.7462302261,1.4562627069,0.8452798057,0.4096512173,Inf,0.0019551459,0.0030418788,0.060606099,1.0434247928,257,2:0,-475.4848287737,-874.5926484651,-926.9696575473,36.7102517971,-837.882396668,0.0077497862,-874.5848986789,12,NA
TRUE,2,1134,76,246,812,0.0812360589,0.2142164392,0.7045475018,0.5732672088,0.5921176982,0.2869096353,Inf,0.0019217098,0.0017719195,0.050279299,1.0961385494,257,2:1,-1122.9796875457,-2161.5572972799,-2221.9593750914,89.02699145,-2072.5303058299,1.4273984225,-2160.1298988566,12,NA
TRUE,2,2445,224,130,2091,0.0926476109,0.099443072,0.8079093171,0.1675647818,0.3987744332,0.3502525005,Inf,0.0365761817,0.0020730342,0.050504999,1.4314462047,258,2:0,-2842.1429818995,-5590.6643589761,-5660.2859637991,617.4342833343,-4973.2300756419,417.9769585142,-5172.6874006954,12,NA
TRUE,2,7551,749,1556,5246,0.1240137473,0.2020516679,0.6739345847,0.5835022148,0.5175866,0.2588981221,Inf,0.002777919,0.0018398235,0.050279299,1.0942932074,258,2:1,-6848.5489379174,-13589.9446524292,-13673.0978758348,1002.2960127393,-12587.6486396899,97.6996783354,-13492.244974309,12,NA
TRUE,2,1027,73,750,204,0.08325445,0.1915197972,0.7252257527,0.3816974323,0.6663574233,0.2444345377,Inf,0.0035136819,0.0078208807,0.050504999,1.152494423,259,2:0,-709.1634508271,-1335.1141351351,-1394.3269016543,130.327068417,-1204.7870667181,10.1912480514,-1324.9228870716,12,NA
TRUE,2,4093,199,1690,2204,0.0654150033,0.5257097242,0.4088752724,0.3269523068,0.4973301682,0.2323585826,Inf,0.0026164612,0.0027429209,0.050285699,1.1817555772,259,2:1,-3093.3745146123,-6086.9446275067,-6162.7490292246,464.0753523282,-5622.8692751785,66.3629110887,-6020.5817163817,12,NA
TRUE,2,2831,221,734,1876,0.1206569878,0.2803472498,0.5989957624,Inf,0.4120106671,0.3886549291,Inf,0.076298276,0.0015357849,0.050420199,0.9467606679,259,2:2,-1978.5646027577,-3861.748582094,-3933.1292055153,1159.2982143586,-2702.4503677354,563.5141692223,-3298.2344127496,12,NA
TRUE,2,297,115,75,107,0.4139803312,0.3381131955,0.2479064733,0.1540872964,0.7169048441,0.3415490599,Inf,0.0027007711,0.0021270741,0.051282099,1.4988278832,260,2:0,-203.0247191533,-337.7246526411,-382.0494383067,33.8581963908,-303.8664562502,0.0053353278,-337.7193173133,12,NA
TRUE,2,1396,420,109,867,0.3301476599,0.0737167707,0.5961355693,0.1219106788,0.5226288879,0.2524483599,Inf,0.0016512982,0.0014875003,0.050279299,1.7019172204,260,2:1,-1595.1038871391,-3103.3113788784,-3166.2077742782,203.6879952967,-2899.6233835816,0.5603930657,-3102.7509858135,12,NA
TRUE,2,14,5,1,8,0.3396802501,0.5888911833,0.0714285666,0.0588209811,0.318182,0.1137360987,4.30424460740459e-6,1e-9,0.0010552037,0.056818199,29.3696359465,261,2:0,-39.8576261451,-48.0465643349,-55.7152522902,0.8780062637,-47.1685580712,1.17780948230412e-6,-48.046563157,12,NA
TRUE,2,351,40,69,242,0.1504793606,0.6550023868,0.1945182526,0.1198617754,0.3872070869,0.1867036056,Inf,0.0021585338,0.0011019029,0.055999999,1.8768938508,261,2:1,-423.7894341247,-777.2494335678,-823.5788682494,57.5796251029,-719.669808465,6.4436469797000004,-770.8057865896,12,NA
TRUE,2,1118,49,380,689,0.058157324,0.3370182592,0.6048244168,0.3336040917,0.4990808482,0.233446729,Inf,0.0037928848,0.0016862835,0.051851899,1.1840337018,262,2:0,-966.4170203987,-1848.6024809528,-1908.8340407974,104.1072729031,-1744.4952080498,14.2130410466,-1834.3894399022,12,NA
TRUE,2,1369,105,587,677,0.09966202,0.47612661,0.42421137,0.2593506924,0.3822328563,0.1944053653,Inf,0.0017363208,9.238281e-4,0.050314499,1.2406975471,262,2:1,-1446.2096156246,-2805.7572013458,-2868.4192312492,176.2632168953,-2629.4939844505,19.2584468093,-2786.4987545296,12,NA
FALSE,2,200,0,167,33,0,0.1848260225,0.8151739775,NA,0.4776752012,0.2144207821,NA,0.0033506062,0.0166420524,NA,NA,263,2:0,-190.4658815321,-338.5452241317,-364.9317630641,25.5141780678,-313.031046064,25.5141780678,-313.0310460224,8,NA
TRUE,2,1131,16,425,690,0.0166426901,0.3748330877,0.6085242223,0.0786556121,0.3973069659,0.213636415,0.0026920954,0.0022499767,0.0015314275,0.050724599,2.8160672785,263,2:1,-1225.7890901986,-2367.2078906839,-2427.5781803973,62.9804984788,-2304.2273922051,50.8861162826,-2316.3217743944,12,NA
FALSE,2,130,0,120,10,0,0.1235800839,0.8764199161,NA,0.3278541771,0.2228333325,NA,0.0031133472,0.0061090886,NA,NA,263,2:2,-166.7850744252,-294.6298732467,-317.5701488503,29.9090815665,-264.7207916801,29.9090815665,-264.7207230184,8,NA
TRUE,2,1457,146,555,756,0.1263863616,0.4983720921,0.3752415464,0.1219433629,0.4580275072,0.2038285901,Inf,0.0021625621,0.0030433095,0.050359699,1.7035082626,264,2:0,-1161.6593910618,-2235.9091644493,-2299.3187821236,247.4766297126,-1988.4325347367,32.3476209202,-2203.5615435161,12,NA
TRUE,2,5709,551,1484,3674,0.1285428632,0.616917206,0.2545399308,0.1162180513,0.364561518,0.1707628983,Inf,0.0016085634,0.001611018,0.050314499,1.763456555,264,2:1,-6308.9600232013,-12514.1224565309,-12593.9200464025,1094.3235272759,-11419.798929255,127.9968280069,-12386.125628483,12,NA
TRUE,2,1216,48,479,689,0.0539348843,0.3921027855,0.5539623301,0.1812209179,0.4482120723,0.2132873549,Inf,0.0039368121,0.0022012435,0.053097299,1.4144224107,265,2:0,-974.3051546821,-1863.3704446138,-1924.6103093641,154.8538183949,-1708.516626219,52.1772291055,-1811.193215488,12,NA
TRUE,2,2764,57,613,2094,0.0349640267,0.7457245421,0.2193114312,0.1429140599,0.3649692967,0.1727426654,Inf,0.0021172662,0.0018668189,0.050420199,1.5451194112,265,2:1,-3230.0521334682,-6365.0110567177,-6436.1042669363,333.9355735945,-6031.0754831232,109.798682552,-6255.2123741378,12,NA
TRUE,2,1088,26,440,622,0.0429531752,0.4038258621,0.5532209627,0.1302834504,0.3009467707,0.1425543121,Inf,0.0018882461,0.0012214732,0.051546399,1.6546650917,265,2:2,-1291.656429693,-2499.407702257,-2559.312859386,175.4763841804,-2323.9313180766,65.1573969064,-2434.2503053359,12,NA
TRUE,2,3503,128,1580,1795,0.0461578714,0.4491929762,0.5046491524,1.4694587483,0.6549139061,0.3144554186,Inf,0.0028285388,0.0029787684,0.052083299,1.0367462968,266,2:0,-2407.6836337808,-4717.4307672832,-4791.3672675616,196.7963204548,-4520.6344468284,9.311127369,-4708.1196399079,12,NA
TRUE,2,8955,295,2142,6518,0.0441899541,0.7185429752,0.2372670707,0.2462067151,0.4863664766,0.2354696488,Inf,0.0023876653,0.0018772634,0.050724599,1.2594846016,266,2:1,-9279.9537301193,-18450.7078524646,-18535.9074602385,647.6348715682,-17803.0729808964,99.0928062003,-18351.6150462385,12,NA
TRUE,2,3375,91,1514,1770,0.0386027166,0.5145723936,0.4468248898,0.1480481941,0.3831863351,0.1865688553,Inf,0.0016965872,0.0012194785,0.051094899,1.5270052861,266,2:2,-3722.838471133,-7348.1871350262,-7421.6769422659,254.2639093207,-7093.9232257055,50.3139941999,-7297.8731408045,12,NA
TRUE,2,293,99,54,140,0.3837166358,0.1725579422,0.443725422,0.3065938988,0.3768947048,0.2798540592,Inf,0.002403212,0.0017346333,0.051282099,1.2008606694,267,2:0,-261.9084469945,-455.6548226807,-499.8168939889,105.6447978815,-350.0100247992,54.1159565123,-401.5562109277,12,NA
TRUE,2,1603,373,239,991,0.2599979037,0.1468600312,0.5931420651,0.0970611243,0.5049632542,0.2156106725,0.0607358607,0.0018455233,0.0033916438,0.050279299,2.0747613767,267,2:1,-1509.686675779,-2930.8177657266,-2995.3733515579,305.0820145754,-2625.7357511512,16.6395253977,-2914.1782403326,12,NA
FALSE,2,363,0,220,143,0,0.4387591056,0.5612408944,NA,0.4152215782,0.221873987,NA,0.0026446896,0.0093482166,NA,NA,268,2:0,-303.1879050175,-559.2205873609,-590.375810035,84.0011954939,-475.219391867,84.0011954939,-475.219391828,8,NA
TRUE,2,4791,225,1604,2962,0.06451718,0.3319704114,0.6035124086,0.1186663011,0.3407558961,0.1683708274,Inf,0.0023343396,0.001611516,0.050359699,1.7372596123,268,2:1,-5169.4976195265,-10237.3013058104,-10314.995239053,838.1796168293,-9399.1216889811,316.9393921676,-9920.3619136035,12,NA
TRUE,2,1036,58,683,295,0.090770557,0.2669830552,0.6422463878,0.4706782417,0.288936032,0.1494185708,Inf,0.0015216263,0.0016638374,0.050724599,1.1207861865,268,2:2,-1202.4751596563,-2321.6328502388,-2380.9503193126,260.7839795436,-2060.8488706952,93.6151320575,-2228.0177182717,12,NA
TRUE,2,1075,247,13,815,0.2594830263,0.0098583367,0.730658637,0.2530249128,0.4544346262,0.29523545,Inf,1.178515e-4,0.0039485287000000004,0.051020399,1.2525705888,269,2:0,-1022.9662780457,-1962.1716448047,-2021.9325560914,213.2565071351,-1748.9151376696,17.5374405883,-1944.6342041759,12,NA
FALSE,2,767,0,69,698,0,0.9168166262,0.0831833738,NA,0.3012701524,0.1393553694,NA,0.0013829636,0.0022450207,NA,NA,269,2:1,-1106.5246553879,-2159.9094163649,-2197.0493107758,43.3268960908,-2116.5825202741,43.3268960908,-2116.5825202623,8,NA
TRUE,2,707,133,114,460,0.2216041664,0.1559097955,0.622486038,0.1198245779,0.4074074034,0.2042320338,Inf,0.0028164608,0.0018395569,0.051020399,1.7415305265,270,2:0,-740.2164759502,-1401.7005839096,-1456.4329519003,151.4265053011,-1250.2740786085,24.1159498707,-1377.584634047,12,NA
TRUE,2,1665,187,443,1035,0.1410602923,0.2564920228,0.6024476849,0.1032859009,0.3407349479,0.17495741410000001,Inf,0.0018266469,0.0020875533,0.050847499,1.9696614911,270,2:1,-1791.9997593843,-3494.9885539395,-3559.9995187685,414.7473080369,-3080.2412459026,123.5382042706,-3371.4503496371,12,NA
FALSE,2,46,0,40,6,0,0.1406296193,0.8593703807,NA,0.2710609096,0.0746351543,NA,0.0043080152,2.921834e-4,NA,NA,270,2:2,-51.3077813785,-71.9864315851,-86.615562757,0.8092775961,-71.1771539891,0.8092775961,-71.1771539893,8,NA
TRUE,2,2936,278,756,1902,0.1126440784,0.2605191302,0.6268367914,0.1058259689,0.5085639314,0.2162209433,Inf,0.0090937317,0.0027163539000000002,0.050359699,1.9079337604,271,2:0,-2125.3516893661,-4154.8857380554,-4226.7033787322,480.7991552168,-3674.0865828386,161.6421084281,-3993.2436296811,12,NA
TRUE,2,1135,72,490,573,0.0789738562,0.4917610261,0.4292651176,0.0965305113,0.3762744339,0.1780826436,0.0491248256,0.0016521537,0.0015550677,0.050359699,2.0907258614,271,2:1,-1174.061328863,-2263.710002567,-2324.1226577259,124.0314184161,-2139.6785841508,24.3884276027,-2239.3215749553,12,NA
FALSE,2,786,0,131,655,0,0.8625284012,0.1374715988,NA,0.4626766611,0.2234107028,NA,9.219219e-4,0.0127247498,NA,NA,271,2:2,-575.7281485705,-1098.1206428017,-1135.4562971411,92.6851186445,-1005.4355241572,92.6851186445,-1005.4355241549,8,NA
TRUE,2,439,45,146,248,0.1251963816,0.3267958681,0.5480077504,0.0890296679,0.3576552307,0.171184659,0.0093728042,0.0026505114,0.0027092982,0.051282099,2.3585536898,272,2:0,-420.5104360473,-768.0068791376,-817.0208720946,110.8658183475,-657.1410607901,40.7615475282,-727.2453316009,12,NA
TRUE,2,2144,113,633,1398,0.0749929407,0.29191845,0.6330886093,0.0887245253,0.2982997655,0.1460186455,0.0108871576,0.0022272869,0.0012088093,0.050359699,2.3126528623,272,2:1,-2661.6931362033,-5231.3411301404,-5299.3862724067,410.794339791,-4820.5467903494,157.3968453608,-5073.9442847441,12,NA
TRUE,2,721,59,338,324,0.1084188755,0.4645152004,0.4270659242,0.0815048069,0.2529477449,0.1253425957,0.0041460971,0.00137334,7.396637e-4,0.050314499,2.6131453153,272,2:2,-958.3741524891,-1837.7806353308,-1892.7483049782,145.0581374905,-1692.7224978403,41.877372041,-1795.9032632777,12,NA
TRUE,2,712,48,144,520,0.100422192,0.7034494408,0.1961283672,0.0991310745,0.3571874088,0.1564747315,0.0788571349,0.0020331181,0.0022182636,0.051020399,2.0604797899,273,2:0,-813.4415874544,-1548.0662399719,-1602.8831749088,159.8100037197,-1388.2562362522,27.5372322591,-1520.5290077079,12,NA
TRUE,2,3173,286,634,2253,0.135050996,0.1911488257,0.6738001782,0.1027158659,0.3002449824,0.1385957803,Inf,0.0017108457,0.0015680593,0.050314499,1.9601753149,273,2:1,-4147.9167106582,-8199.0842278174,-8271.8334213164,950.8581977469,-7248.2260300705,173.1421380836,-8025.9420897125,12,NA
FALSE,2,16,0,10,6,0,0.4190293753,0.5809706247,NA,0.5299136308,0.2052523689,NA,0.0027429923,0.0155234258,NA,NA,273,2:2,-10.368421128,1.4438675219,-4.736842256,1.8789197632,3.322787285,1.8789197632,3.3227872872,8,NA
FALSE,2,566,0,399,167,0,0.3338219712,0.6661780288,NA,0.5604247275,0.2662501297,NA,0.0058973315,0.0273988261,NA,NA,274,2:0,-306.181867032,-561.6549814383,-596.3637340639,138.1434217146,-423.5115597237,138.1434217146,-423.5115596685,8,NA
TRUE,2,67,14,41,12,0.2341439902,0.1624624425,0.6033935673,0.0812992319,0.2599416284,0.13875488,0.0032106014,0.0023866563,1.285093e-4,0.051724099,2.7489050433,274,2:1,-85.2538320634,-120.0513526942,-146.5076641268,8.9905446897,-111.0608080045,2.8253153429,-117.2260373523,12,NA
TRUE,2,1324,215,124,985,0.1962137964,0.08769694,0.7160892636,0.1155132873,0.3856584759,0.1919293309,Inf,0.0016687277,0.0014918305,0.051094899,1.7931725758,275,2:1,-1697.664118961,-3309.067285084,-3371.328237922,250.3097601145,-3058.7575249695,17.6421330654,-3291.4251520212,12,NA
